date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2019-12-11,3.41,3.41,2.82,3.4,3.4,87100,87100,-0.01,-0.293,3.21,"December 11, 19",-0.00293
2019-12-10,18.950001,18.950001,16.049999,16.65,16.65,15760,15760,-0.46,-12.137,3.44333,"December 10, 19",-0.12137
2019-12-09,4.33,4.33,3.79,3.84,3.84,45200,45200,-0.49,-11.316,3.98667,"December 09, 19",-0.11316
2019-12-06,4.55,4.55,4.02,4.33,4.33,26500,26500,-0.22,-4.835,4.3,"December 06, 19",-0.04835
2019-12-05,24.299999,24.299999,22.25,22.299999,22.299999,4680,4680,-0.4,-8.23,4.59,"December 05, 19",-0.0823
2019-12-04,5.01,5.06,4.48,4.97,4.97,33000,33000,-0.04,-0.798,4.83667,"December 04, 19",-0.00798
2019-12-03,5.33,5.33,5.05,5.06,5.06,13600,13600,-0.27,-5.066,5.14667,"December 03, 19",-0.05066
2019-12-02,5.66,5.73,5.25,5.29,5.29,23700,23700,-0.37,-6.537,5.42333,"December 02, 19",-0.06537
2019-11-29,6,6,5.38,5.95,5.95,46200,46200,-0.05,-0.833,5.77667,"November 29, 19",-0.00833
2019-11-27,29,30.4,27.450001,30.4,30.4,26240,26240,0.28,4.828,5.88333,"November 27, 19",0.04828
2019-11-26,6.05,6.05,5.45,5.99,5.99,86400,86400,-0.06,-0.992,5.83,"November 26, 19",-0.00992
2019-11-25,6.15,6.15,5.44,5.5,5.5,96600,96600,-0.65,-10.569,5.69667,"November 25, 19",-0.10569
2019-11-22,31.5,32,30.450001,30.5,30.5,5540,5540,-0.2,-3.175,6.19667,"November 22, 19",-0.03175
2019-11-21,6.15,6.4,5.94,6.4,6.4,20400,20400,0.25,4.065,6.24667,"November 21, 19",0.04065
2019-11-20,6,6,6,6,6,2400,2400,0,0,6,"November 20, 19",0
2019-11-19,6.06,6.11,6.03,6.04,6.04,17100,17100,-0.02,-0.33,6.06,"November 19, 19",-0.0033
2019-11-18,6.07,6.22,6.07,6.17,6.17,25200,25200,0.1,1.647,6.15333,"November 18, 19",0.01647
2019-11-15,30.35,30.9,30,30.200001,30.200001,3400,3400,-0.03,-0.494,6.07333,"November 15, 19",-0.00494
2019-11-14,6.05,6.08,6.04,6.06,6.06,22600,22600,0.01,0.165,6.06,"November 14, 19",0.00165
2019-11-13,6,6.13,5.95,6.13,6.13,25800,25800,0.13,2.167,6.07,"November 13, 19",0.02167
2019-11-12,30.049999,30.15,29.75,30.15,30.15,3420,3420,0.02,0.333,6.00333,"November 12, 19",0.00333
2019-11-11,6.2,6.2,6,6,6,3500,3500,-0.2,-3.226,6.06667,"November 11, 19",-0.03226
2019-11-08,6.4,6.4,6.4,6.4,6.4,600,600,0,0,6.4,"November 08, 19",0
