date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2022-11-22,6.24,6.38,6.03,6.38,6.38,1763738,1763738,0.14,2.244,6.26333,"November 22, 22",0.02244
2022-11-21,6.54,6.64,6.23,6.27,6.27,2122363,2122363,-0.27,-4.128,6.38,"November 21, 22",-0.04128
2022-11-18,6.51,6.7,6.339,6.47,6.47,5854012,5854012,-0.04,-0.614,6.503,"November 18, 22",-0.00614
2022-11-17,8.25,8.84,8.145,8.55,8.55,881304,881304,0.3,3.636,8.51167,"November 17, 22",0.03636
2022-11-16,8.84,8.84,8.165,8.36,8.36,1269551,1269551,-0.48,-5.43,8.455,"November 16, 22",-0.0543
2022-11-15,8.99,9.2,8.53,8.93,8.93,1145968,1145968,-0.06,-0.667,8.88667,"November 15, 22",-0.00667
2022-11-14,8.43,9.2,8.43,8.69,8.69,722922,722922,0.26,3.084,8.77333,"November 14, 22",0.03084
2022-11-11,8.4,8.92,8.3,8.5,8.5,1090319,1090319,0.1,1.19,8.57333,"November 11, 22",0.0119
2022-11-10,8.2462,8.54,7.81,8.37,8.37,1052766,1052766,0.1238,1.501,8.24,"November 10, 22",0.01501
2022-11-09,7.89,8.12,7.5902,7.65,7.65,929151,929151,-0.24,-3.042,7.78673,"November 09, 22",-0.03042
2022-11-08,8.12,8.4,7.8101,7.98,7.98,999785,999785,-0.14,-1.724,8.06337,"November 08, 22",-0.01724
2022-11-07,8.25,8.334,7.8815,8.04,8.04,856172,856172,-0.21,-2.545,8.08517,"November 07, 22",-0.02545
2022-11-04,7.92,8.39,7.92,8.32,8.32,862097,862097,0.4,5.051,8.21,"November 04, 22",0.05051
2022-11-03,8.06,8.29,7.71,7.93,7.93,1356992,1356992,-0.13,-1.613,7.97667,"November 03, 22",-0.01613
2022-11-02,9.83,9.8395,7.71,8.21,8.21,4553394,4553394,-1.62,-16.48,8.5865,"November 02, 22",-0.1648
2022-11-01,10.92,11.25,10.725,10.91,10.91,645280,645280,-0.01,-0.092,10.96167,"November 01, 22",-0.00092
2022-10-31,10.93,11.06,10.63,10.66,10.66,529906,529906,-0.27,-2.47,10.78333,"October 31, 22",-0.0247
2022-10-28,11.14,11.21,10.465,11.01,11.01,702532,702532,-0.13,-1.167,10.895,"October 28, 22",-0.01167
2022-10-27,11.19,11.485,10.8,11.04,11.04,383184,383184,-0.15,-1.34,11.10833,"October 27, 22",-0.0134
2022-10-26,11.15,11.7792,10.86,11.06,11.06,475491,475491,-0.09,-0.807,11.23307,"October 26, 22",-0.00807
2022-10-25,11.08,11.625,11.08,11.22,11.22,606233,606233,0.14,1.264,11.30833,"October 25, 22",0.01264
2022-10-24,10.96,11.15,10.14,11.01,11.01,375876,375876,0.05,0.456,10.76667,"October 24, 22",0.00456
2022-10-21,10.55,10.94,10.262,10.91,10.91,382057,382057,0.36,3.412,10.704,"October 21, 22",0.03412
2022-10-20,10.42,11.1,10.415,10.53,10.53,595287,595287,0.11,1.056,10.68167,"October 20, 22",0.01056
2022-10-19,11.24,11.24,10.27,10.37,10.37,760551,760551,-0.87,-7.74,10.62667,"October 19, 22",-0.0774
2022-10-18,11.7,11.9799,11.2919,11.38,11.38,414811,414811,-0.32,-2.735,11.5506,"October 18, 22",-0.02735
2022-10-17,11.29,11.57,10.9993,11.49,11.49,808799,808799,0.2,1.771,11.3531,"October 17, 22",0.01771
2022-10-14,11.81,12.18,11.08,11.11,11.11,475958,475958,-0.7,-5.927,11.45667,"October 14, 22",-0.05927
2022-10-13,11.49,11.93,11.28,11.71,11.71,524300,524300,0.22,1.915,11.64,"October 13, 22",0.01915
2022-10-12,12.07,12.0899,11.33,11.71,11.71,629361,629361,-0.36,-2.983,11.70997,"October 12, 22",-0.02983
2022-10-11,12.07,12.67,11.67,12.07,12.07,717901,717901,0,0,12.13667,"October 11, 22",0
2022-10-10,12.56,12.755,12.05,12.08,12.08,463791,463791,-0.48,-3.822,12.295,"October 10, 22",-0.03822
2022-10-07,13.36,13.39,12.62,12.66,12.66,687866,687866,-0.7,-5.24,12.89,"October 07, 22",-0.0524
2022-10-06,13.26,13.85,13.0829,13.5,13.5,481372,481372,0.24,1.81,13.47763,"October 06, 22",0.0181
2022-10-05,12.71,13.3864,12.39,13.24,13.24,661598,661598,0.53,4.17,13.00547,"October 05, 22",0.0417
2022-10-04,12.64,12.93,12.03,12.8,12.8,998509,998509,0.16,1.266,12.58667,"October 04, 22",0.01266
2022-10-03,12.56,13.12,12.12,12.41,12.41,634331,634331,-0.15,-1.194,12.55,"October 03, 22",-0.01194
2022-09-30,11.99,13.21,11.99,12.49,12.49,788021,788021,0.5,4.17,12.56333,"September 30, 22",0.0417
2022-09-29,12.64,12.76,12.03,12.1,12.1,650679,650679,-0.54,-4.272,12.29667,"September 29, 22",-0.04272
2022-09-28,12.07,13.0001,12.07,12.89,12.89,1147469,1147469,0.82,6.794,12.65337,"September 28, 22",0.06794
2022-09-27,11.79,12.4122,11.67,12.12,12.12,1194046,1194046,0.33,2.799,12.0674,"September 27, 22",0.02799
2022-09-26,12.32,12.66,11.61,11.63,11.63,983845,983845,-0.69,-5.601,11.96667,"September 26, 22",-0.05601
2022-09-23,12.42,12.96,11.96,12.43,12.43,897762,897762,0.01,0.081,12.45,"September 23, 22",0.00081
2022-09-22,12.82,13.2,11.9,12.77,12.77,1397764,1397764,-0.05,-0.39,12.62333,"September 22, 22",-0.0039
2022-09-21,14.17,14.458,12.8,12.93,12.93,1039064,1039064,-1.24,-8.751,13.396,"September 21, 22",-0.08751
2022-09-20,13.95,14.35,12.75,14.25,14.25,1330904,1330904,0.3,2.151,13.78333,"September 20, 22",0.02151
2022-09-19,14.96,15.055,13.442,14,14,1229301,1229301,-0.96,-6.417,14.16567,"September 19, 22",-0.06417
2022-09-16,15.69,16.085,14.72,15.21,15.21,3309057,3309057,-0.48,-3.059,15.33833,"September 16, 22",-0.03059
2022-09-15,16.9,17.1121,15.33,15.45,15.45,1100244,1100244,-1.45,-8.58,15.96403,"September 15, 22",-0.0858
2022-09-14,15.8,17.49,15.68,16.99,16.99,1337002,1337002,1.19,7.532,16.72,"September 14, 22",0.07532
2022-09-13,15.71,16.21,15.19,15.72,15.72,927833,927833,0.01,0.064,15.70667,"September 13, 22",0.00064
2022-09-12,16.73,16.97,15.37,16.1,16.1,850543,850543,-0.63,-3.766,16.14667,"September 12, 22",-0.03766
2022-09-09,16.1,16.69,16,16.63,16.63,473338,473338,0.53,3.292,16.44,"September 09, 22",0.03292
2022-09-08,15.09,16.38,15.0653,16.08,16.08,1349306,1349306,0.99,6.561,15.84177,"September 08, 22",0.06561
2022-09-07,13.64,15.24,13.63,15.19,15.19,1000047,1000047,1.55,11.364,14.68667,"September 07, 22",0.11364
2022-09-06,14.88,14.88,13.32,13.7,13.7,1072685,1072685,-1.18,-7.93,13.96667,"September 06, 22",-0.0793
2022-09-02,14.97,15.8,14.51,14.99,14.99,818683,818683,0.02,0.134,15.1,"September 02, 22",0.00134
2022-09-01,14.41,14.72,14.1,14.71,14.71,534793,534793,0.3,2.082,14.51,"September 01, 22",0.02082
2022-08-31,13.95,14.76,13.93,14.51,14.51,512548,512548,0.56,4.014,14.4,"August 31, 22",0.04014
2022-08-30,14.49,14.62,13.3856,13.9,13.9,595233,595233,-0.59,-4.072,13.96853,"August 30, 22",-0.04072
2022-08-29,13.88,14.5199,13.8,14.27,14.27,413393,413393,0.39,2.81,14.19663,"August 29, 22",0.0281
2022-08-26,14.36,14.49,13.91,14.28,14.28,517401,517401,-0.08,-0.557,14.22667,"August 26, 22",-0.00557
2022-08-25,14.3,14.47,14,14.35,14.35,394913,394913,0.05,0.35,14.27333,"August 25, 22",0.0035
2022-08-24,13.8,14.53,13.6,14.12,14.12,661099,661099,0.32,2.319,14.08333,"August 24, 22",0.02319
2022-08-23,12.74,13.85,12.5801,13.84,13.84,864059,864059,1.1,8.634,13.42337,"August 23, 22",0.08634
2022-08-22,12.5,13.45,12.3,12.67,12.67,708149,708149,0.17,1.36,12.80667,"August 22, 22",0.0136
2022-08-19,12.3601,12.73,12.13,12.62,12.62,420545,420545,0.2599,2.103,12.49333,"August 19, 22",0.02103
2022-08-18,12.84,12.895,12.02,12.81,12.81,662911,662911,-0.03,-0.234,12.575,"August 18, 22",-0.00234
2022-08-17,12.78,13.225,12.555,12.86,12.86,623690,623690,0.08,0.626,12.88,"August 17, 22",0.00626
2022-08-16,13.08,13.3521,12.36,13.06,13.06,761775,761775,-0.02,-0.153,12.92403,"August 16, 22",-0.00153
2022-08-15,12.88,13.18,12.65,13.1,13.1,466352,466352,0.22,1.708,12.97667,"August 15, 22",0.01708
2022-08-12,12.03,12.93,11.775,12.87,12.87,862433,862433,0.84,6.983,12.525,"August 12, 22",0.06983
2022-08-11,11.88,12.25,11.52,12.07,12.07,823482,823482,0.19,1.599,11.94667,"August 11, 22",0.01599
2022-08-10,12.08,12.08,11.49,11.85,11.85,840588,840588,-0.23,-1.904,11.80667,"August 10, 22",-0.01904
2022-08-09,10.72,12.18,10.65,11.79,11.79,1279831,1279831,1.07,9.981,11.54,"August 09, 22",0.09981
2022-08-08,13.17,13.98,10.4,10.89,10.89,3507007,3507007,-2.28,-17.312,11.75667,"August 08, 22",-0.17312
2022-08-05,10.19,13.03,9.82,13.01,13.01,2369472,2369472,2.82,27.674,11.95333,"August 05, 22",0.27674
2022-08-04,8.74,11.2,8.74,10.49,10.49,3470198,3470198,1.75,20.023,10.14333,"August 04, 22",0.20023
2022-08-03,8.56,9.17,7.8308,8.73,8.73,2530979,2530979,0.17,1.986,8.57693,"August 03, 22",0.01986
2022-08-02,8.03,8.45,8.03,8.3,8.3,613912,613912,0.27,3.362,8.26,"August 02, 22",0.03362
2022-08-01,8.25,8.72,7.9832,8.14,8.14,1214149,1214149,-0.11,-1.333,8.28107,"August 01, 22",-0.01333
2022-07-29,8.25,8.36,8,8.33,8.33,466100,466100,0.08,0.97,8.23,"July 29, 22",0.0097
2022-07-28,8.17,8.31,7.83,8.31,8.31,498261,498261,0.14,1.714,8.15,"July 28, 22",0.01714
2022-07-27,8.35,8.47,7.95,8.24,8.24,652978,652978,-0.11,-1.317,8.22,"July 27, 22",-0.01317
2022-07-26,8.1,8.77,7.88,8.19,8.19,1201436,1201436,0.09,1.111,8.28,"July 26, 22",0.01111
2022-07-25,8.19,8.3599,8.06,8.2,8.2,466092,466092,0.01,0.122,8.20663,"July 25, 22",0.00122
2022-07-22,8.51,8.62,7.955,8.19,8.19,573504,573504,-0.32,-3.76,8.255,"July 22, 22",-0.0376
2022-07-21,8.1199999,8.5249996,8.0699997,8.5100002,8.5100002,629500,629500,0.39,4.803,8.36833,"July 21, 22",0.04803
2022-07-20,8.3800001,8.8000002,8.04,8.1400003,8.1400003,951100,951100,-0.24,-2.864,8.32667,"July 20, 22",-0.02864
2022-07-19,8.0600004,8.4350004,7.9299998,8.3500004,8.3500004,1353000,1353000,0.29,3.598,8.23833,"July 19, 22",0.03598
2022-07-18,7.5799999,8.4899998,7.5799999,7.9899998,7.9899998,1648900,1648900,0.41,5.409,8.02,"July 18, 22",0.05409
2022-07-15,7.7600002,7.8369999,7.21,7.5599999,7.5599999,739200,739200,-0.2,-2.577,7.53567,"July 15, 22",-0.02577
2022-07-14,6.9499998,7.71,6.9499998,7.6999998,7.6999998,1085500,1085500,0.75,10.791,7.45333,"July 14, 22",0.10791
2022-07-13,6.5100002,7.5500002,6.4460001,7.0999999,7.0999999,1841100,1841100,0.59,9.063,7.032,"July 13, 22",0.09063
2022-07-12,6.4299998,6.7399998,6.1599998,6.6599998,6.6599998,675600,675600,0.23,3.577,6.52,"July 12, 22",0.03577
2022-07-11,6.75,6.8400002,6.1550002,6.4000001,6.4000001,816500,816500,-0.35,-5.185,6.465,"July 11, 22",-0.05185
2022-07-08,6.0300002,6.8099999,6.0100002,6.7399998,6.7399998,862200,862200,0.71,11.774,6.52,"July 08, 22",0.11774
2022-07-07,6.4200001,6.5500002,6.0700002,6.1399999,6.1399999,1155700,1155700,-0.28,-4.361,6.25333,"July 07, 22",-0.04361
2022-07-06,5.96,6.5500002,5.96,6.3400002,6.3400002,1053100,1053100,0.38,6.376,6.28333,"July 06, 22",0.06376
2022-07-05,5.1100001,6.0149999,5.0999999,5.9899998,5.9899998,1166000,1166000,0.88,17.221,5.70167,"July 05, 22",0.17221
2022-07-01,4.9200001,5.1900001,4.8600001,5.1700001,5.1700001,632000,632000,0.25,5.081,5.07333,"July 01, 22",0.05081
2022-06-30,4.9499998,5.0900002,4.8499999,4.9400001,4.9400001,570700,570700,-0.01,-0.202,4.96,"June 30, 22",-0.00202
2022-06-29,5.1399999,5.1950002,4.8600001,5.0900002,5.0900002,679000,679000,-0.05,-0.973,5.04833,"June 29, 22",-0.00973
2022-06-28,5.3499999,5.52,5.0900002,5.1799998,5.1799998,576300,576300,-0.17,-3.178,5.26333,"June 28, 22",-0.03178
2022-06-27,5.4699998,5.6199999,5.1599998,5.3499999,5.3499999,751900,751900,-0.12,-2.194,5.37667,"June 27, 22",-0.02194
2022-06-24,5.3600001,5.6100001,5.25,5.54,5.54,5265000,5265000,0.18,3.358,5.46667,"June 24, 22",0.03358
2022-06-23,4.96,5.3099999,4.9549999,5.3000002,5.3000002,1045700,1045700,0.34,6.855,5.18833,"June 23, 22",0.06855
2022-06-22,4.4400001,4.9499998,4.4000001,4.9400001,4.9400001,1103300,1103300,0.5,11.261,4.76333,"June 22, 22",0.11261
2022-06-21,4.5300002,4.8800001,4.0500002,4.5599999,4.5599999,2171300,2171300,0.03,0.662,4.49667,"June 21, 22",0.00662
2022-06-17,4.2600002,4.52,4.1900001,4.3800001,4.3800001,5341300,5341300,0.12,2.817,4.36333,"June 17, 22",0.02817
2022-06-16,4.1100001,4.2199998,3.8399999,4.2199998,4.2199998,1807500,1807500,0.11,2.676,4.09333,"June 16, 22",0.02676
2022-06-15,4.0999999,4.3499999,4.0250001,4.27,4.27,1374800,1374800,0.17,4.146,4.215,"June 15, 22",0.04146
2022-06-14,4.0700002,4.1900001,3.8499999,4.0500002,4.0500002,1256300,1256300,-0.02,-0.491,4.03,"June 14, 22",-0.00491
2022-06-13,4.3400002,4.3400002,3.8599999,4.04,4.04,1591800,1591800,-0.3,-6.912,4.08,"June 13, 22",-0.06912
2022-06-10,5,5.0450001,4.29,4.4400001,4.4400001,1873100,1873100,-0.56,-11.2,4.59167,"June 10, 22",-0.112
2022-06-09,5.0599999,5.5300002,4.9699998,5.0999999,5.0999999,931800,931800,0.04,0.791,5.2,"June 09, 22",0.00791
2022-06-08,4.75,5.27,4.75,5.0900002,5.0900002,971300,971300,0.34,7.158,5.03667,"June 08, 22",0.07158
2022-06-07,4.3800001,4.7950001,4.3800001,4.79,4.79,1001700,1001700,0.41,9.361,4.655,"June 07, 22",0.09361
2022-06-06,4.5799999,4.6999998,4.4000001,4.4499998,4.4499998,806600,806600,-0.13,-2.838,4.51667,"June 06, 22",-0.02838
2022-06-03,4.5,4.6900001,4.2800002,4.52,4.52,1322500,1322500,0.02,0.444,4.49667,"June 03, 22",0.00444
2022-06-02,4.4400001,4.6300001,4.4000001,4.5300002,4.5300002,887200,887200,0.09,2.027,4.52,"June 02, 22",0.02027
2022-06-01,4.9099998,5.0500002,4.3499999,4.48,4.48,1030100,1030100,-0.43,-8.758,4.62667,"June 01, 22",-0.08758
2022-05-31,5.145,5.3449998,4.8299999,4.8600001,4.8600001,1885800,1885800,-0.285,-5.539,5.01167,"May 31, 22",-0.05539
2022-05-27,4.7399998,5.3099999,4.6500001,5.29,5.29,922600,922600,0.55,11.603,5.08333,"May 27, 22",0.11603
2022-05-26,4.71,4.9400001,4.6799998,4.7399998,4.7399998,588800,588800,0.03,0.637,4.78667,"May 26, 22",0.00637
2022-05-25,4.6399999,4.8000002,4.5549998,4.7199998,4.7199998,816300,816300,0.08,1.724,4.69167,"May 25, 22",0.01724
2022-05-24,4.8600001,4.8800001,4.5500002,4.6700001,4.6700001,1275000,1275000,-0.19,-3.909,4.7,"May 24, 22",-0.03909
2022-05-23,5.1300001,5.2199998,4.8600001,4.98,4.98,590800,590800,-0.15,-2.924,5.02,"May 23, 22",-0.02924
2022-05-20,5.27,5.3400002,4.73,5.0500002,5.0500002,1142900,1142900,-0.22,-4.175,5.04,"May 20, 22",-0.04175
2022-05-19,4.6500001,5.3200002,4.5799999,5.27,5.27,1405300,1405300,0.62,13.333,5.05667,"May 19, 22",0.13333
2022-05-18,4.4400001,4.7399998,4.4000001,4.6300001,4.6300001,1595600,1595600,0.19,4.279,4.59,"May 18, 22",0.04279
2022-05-17,4.4000001,4.6300001,4.2750001,4.6300001,4.6300001,1399000,1399000,0.23,5.227,4.51167,"May 17, 22",0.05227
2022-05-16,4.6100001,4.6799998,4.25,4.2600002,4.2600002,1069200,1069200,-0.35,-7.592,4.39667,"May 16, 22",-0.07592
2022-05-13,4.77,4.8499999,4.5100002,4.6100001,4.6100001,1267500,1267500,-0.16,-3.354,4.65667,"May 13, 22",-0.03354
2022-05-12,4.5500002,4.9499998,4.3150001,4.6399999,4.6399999,1311400,1311400,0.09,1.978,4.635,"May 12, 22",0.01978
2022-05-11,5.5700002,5.6399999,4.4899998,4.5,4.5,1128200,1128200,-1.07,-19.21,4.87667,"May 11, 22",-0.1921
2022-05-10,5.0900002,6,4.8800001,5.6599998,5.6599998,1642800,1642800,0.57,11.198,5.51333,"May 10, 22",0.11198
2022-05-09,4.96,5.1199999,4.8000002,4.8899999,4.8899999,1362900,1362900,-0.07,-1.411,4.93667,"May 09, 22",-0.01411
2022-05-06,5.1399999,5.21,4.9499998,5.0599999,5.0599999,934800,934800,-0.08,-1.556,5.07333,"May 06, 22",-0.01556
2022-05-05,5.4099998,5.7420001,5.0749998,5.2399998,5.2399998,964000,964000,-0.17,-3.142,5.35233,"May 05, 22",-0.03142
2022-05-04,5.4299998,5.5500002,4.9050002,5.4899998,5.4899998,1104900,1104900,0.06,1.105,5.315,"May 04, 22",0.01105
2022-05-03,5.3600001,5.48,5.1399999,5.4699998,5.4699998,732500,732500,0.11,2.052,5.36333,"May 03, 22",0.02052
2022-05-02,5.1500001,5.5599999,5.0500002,5.3899999,5.3899999,814200,814200,0.24,4.66,5.33333,"May 02, 22",0.0466
2022-04-29,5.4400001,5.6750002,5.1100001,5.1399999,5.1399999,487200,487200,-0.3,-5.515,5.30833,"April 29, 22",-0.05515
2022-04-28,5.6399999,5.7010002,5.0700002,5.4299998,5.4299998,616400,616400,-0.21,-3.723,5.40033,"April 28, 22",-0.03723
2022-04-27,5.9000001,6.0300002,5.5799999,5.5900002,5.5900002,802800,802800,-0.31,-5.254,5.73333,"April 27, 22",-0.05254
2022-04-26,6.3499999,6.3899999,5.9099998,5.9299998,5.9299998,768100,768100,-0.42,-6.614,6.07667,"April 26, 22",-0.06614
2022-04-25,6.3200002,6.5,6.1669998,6.4000001,6.4000001,536000,536000,0.08,1.266,6.35567,"April 25, 22",0.01266
2022-04-22,6.5500002,6.6799998,6.3099999,6.3800001,6.3800001,493000,493000,-0.17,-2.595,6.45667,"April 22, 22",-0.02595
2022-04-21,7.0900002,7.1599998,6.5700002,6.6100001,6.6100001,695000,695000,-0.48,-6.77,6.78,"April 21, 22",-0.0677
2022-04-20,6.8899999,7.2800002,6.7350001,6.9899998,6.9899998,542700,542700,0.1,1.451,7.00167,"April 20, 22",0.01451
2022-04-19,6.75,7.1100001,6.6199999,6.9899998,6.9899998,519900,519900,0.24,3.556,6.90667,"April 19, 22",0.03556
2022-04-18,7.0900002,7.0900002,6.71,6.73,6.73,754900,754900,-0.36,-5.078,6.84333,"April 18, 22",-0.05078
2022-04-14,7.4000001,7.4499998,7.0500002,7.0799999,7.0799999,470000,470000,-0.32,-4.324,7.19333,"April 14, 22",-0.04324
2022-04-13,7.2800002,7.52,7.0599999,7.4499998,7.4499998,650800,650800,0.17,2.335,7.34333,"April 13, 22",0.02335
2022-04-12,7.6900001,7.7600002,7.1799998,7.25,7.25,663200,663200,-0.44,-5.722,7.39667,"April 12, 22",-0.05722
2022-04-11,7.6999998,7.9099998,7.54,7.5500002,7.5500002,550200,550200,-0.15,-1.948,7.66667,"April 11, 22",-0.01948
2022-04-08,8.0799999,8.0799999,7.75,7.8000002,7.8000002,544400,544400,-0.28,-3.465,7.87667,"April 08, 22",-0.03465
2022-04-07,7.9299998,8.2049999,7.9099998,8.1499996,8.1499996,562000,562000,0.22,2.774,8.08833,"April 07, 22",0.02774
2022-04-06,7.8800001,8.1300001,7.6700001,8,8,559900,559900,0.12,1.523,7.93333,"April 06, 22",0.01523
2022-04-05,8.4200001,8.6599998,7.8899999,8.0299997,8.0299997,902900,902900,-0.39,-4.632,8.19333,"April 05, 22",-0.04632
2022-04-04,8.0299997,8.5799999,8.0299997,8.5100002,8.5100002,595000,595000,0.48,5.978,8.37333,"April 04, 22",0.05978
2022-04-01,7.5999999,8.1800003,7.5999999,8.0200005,8.0200005,526300,526300,0.42,5.526,7.93333,"April 01, 22",0.05526
2022-03-31,7.8299999,7.9879999,7.5799999,7.5999999,7.5999999,609000,609000,-0.23,-2.937,7.72267,"March 31, 22",-0.02937
2022-03-30,8.0799999,8.1499996,7.7199998,7.8200002,7.8200002,594300,594300,-0.26,-3.218,7.89667,"March 30, 22",-0.03218
2022-03-29,8.1599998,8.4230003,8.1099997,8.1899996,8.1899996,996800,996800,0.03,0.368,8.241,"March 29, 22",0.00368
2022-03-28,8.2299995,8.6499996,7.9050002,8.0600004,8.0600004,589400,589400,-0.17,-2.066,8.205,"March 28, 22",-0.02066
2022-03-25,9.2399998,9.2399998,8.2200003,8.2600002,8.2600002,724200,724200,-0.98,-10.606,8.57333,"March 25, 22",-0.10606
2022-03-24,9.0799999,9.2299995,8.8599997,9.1700001,9.1700001,602000,602000,0.09,0.991,9.08667,"March 24, 22",0.00991
2022-03-23,8.96,9.4200001,8.9200001,9.0200005,9.0200005,432300,432300,0.06,0.67,9.12,"March 23, 22",0.0067
2022-03-22,8.3699999,9.1599998,8.2200003,9.1000004,9.1000004,921700,921700,0.73,8.722,8.82667,"March 22, 22",0.08722
2022-03-21,8.8500004,8.9399996,8.1700001,8.2799997,8.2799997,829700,829700,-0.57,-6.441,8.46333,"March 21, 22",-0.06441
2022-03-18,8.3000002,9.1700001,8.3000002,8.8699999,8.8699999,3365900,3365900,0.57,6.867,8.78,"March 18, 22",0.06867
2022-03-17,7.8099999,8.4499998,7.5900002,8.4499998,8.4499998,1152200,1152200,0.64,8.195,8.16333,"March 17, 22",0.08195
2022-03-16,7.8800001,8.0699997,7.2800002,7.9000001,7.9000001,1139300,1139300,0.02,0.254,7.75,"March 16, 22",0.00254
2022-03-15,8.6099997,8.75,7.6799998,7.75,7.75,1047100,1047100,-0.86,-9.988,8.06,"March 15, 22",-0.09988
2022-03-14,9.2600002,9.4390001,8.4499998,8.54,8.54,1174900,1174900,-0.72,-7.775,8.80967,"March 14, 22",-0.07775
2022-03-11,9.8800001,9.9799995,9.2299995,9.25,9.25,654800,654800,-0.63,-6.377,9.48667,"March 11, 22",-0.06377
2022-03-10,9.6000004,9.8699999,9.3599997,9.7200003,9.7200003,447900,447900,0.12,1.25,9.65,"March 10, 22",0.0125
2022-03-09,9.2399998,9.8299999,9.1700001,9.79,9.79,767400,767400,0.55,5.952,9.59667,"March 09, 22",0.05952
2022-03-08,8.9300003,9.6700001,8.5100002,9.1499996,9.1499996,500900,500900,0.22,2.464,9.11,"March 08, 22",0.02464
2022-03-07,8.96,9.2200003,8.7299995,8.8900003,8.8900003,576600,576600,-0.07,-0.781,8.94667,"March 07, 22",-0.00781
2022-03-04,9.25,9.5699997,8.8999996,9.0100002,9.0100002,656300,656300,-0.24,-2.595,9.16,"March 04, 22",-0.02595
2022-03-03,10,10,9.2550001,9.3900003,9.3900003,651700,651700,-0.61,-6.1,9.54833,"March 03, 22",-0.061
2022-03-02,10.1400003,10.1999998,9.8199997,9.9399996,9.9399996,419200,419200,-0.2,-1.972,9.98667,"March 02, 22",-0.01972
2022-03-01,10.7399998,10.7799997,9.9499998,10.0500002,10.0500002,495200,495200,-0.69,-6.425,10.26,"March 01, 22",-0.06425
2022-02-28,10.7399998,11.0699997,10.46,10.6099997,10.6099997,695100,695100,-0.13,-1.21,10.71333,"February 28, 22",-0.0121
2022-02-25,10.8000002,11.0200005,10.4799995,11.0200005,11.0200005,951400,951400,0.22,2.037,10.84,"February 25, 22",0.02037
