date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2022-06-29,9.2799997,9.3149996,9.04,9.2399998,9.1200371,1654300,1654300,-0.15996,-1.724,9.15835,"June 29, 22",-0.01724
2022-06-28,9.4099998,9.5799999,9.2299995,9.2399998,9.1200371,1386500,1386500,-0.28996,-3.081,9.31001,"June 28, 22",-0.03081
2022-06-27,9.3500004,9.5050001,9.21,9.3699999,9.2483492,1227000,1227000,-0.10165,-1.087,9.32112,"June 27, 22",-0.01087
2022-06-24,9.1700001,9.4200001,9.1300001,9.3100004,9.1891289,1505900,1505900,0.01913,0.209,9.24638,"June 24, 22",0.00209
2022-06-23,9.4499998,9.4899998,8.9399996,9.1899996,9.0213346,3323800,3323800,-0.42867,-4.536,9.15044,"June 23, 22",-0.04536
2022-06-22,9.3000002,9.6999998,9.25,9.4300003,9.2569304,1920300,1920300,-0.04307,-0.463,9.40231,"June 22, 22",-0.00463
2022-06-21,9.3999996,9.6199999,9.3450003,9.54,9.364912,2854100,2854100,-0.03509,-0.373,9.4433,"June 21, 22",-0.00373
2022-06-17,9.2299995,9.3000002,8.8999996,9.2399998,9.0704174,2180700,2180700,-0.15958,-1.729,9.09014,"June 17, 22",-0.01729
2022-06-16,9.1599998,9.4200001,8.9700003,9.1899996,9.0213346,2786900,2786900,-0.13867,-1.514,9.13711,"June 16, 22",-0.01514
2022-06-15,9.3999996,9.7349997,9.0299997,9.4499998,9.2765636,6230500,6230500,-0.12344,-1.313,9.34719,"June 15, 22",-0.01313
2022-06-14,8,8.25,7.75,7.9000001,7.7550106,1540500,1540500,-0.24499,-3.062,7.91834,"June 14, 22",-0.03062
2022-06-13,8.29,8.4899998,7.9299998,7.9699998,7.8237257,1384300,1384300,-0.46627,-5.624,8.08124,"June 13, 22",-0.05624
2022-06-10,8.8599997,8.8599997,8.5,8.6000004,8.4421635,855500,855500,-0.41784,-4.716,8.60072,"June 10, 22",-0.04716
2022-06-09,9.0200005,9.1450005,8.8400002,8.8500004,8.6875744,907000,907000,-0.33243,-3.685,8.89086,"June 09, 22",-0.03685
2022-06-08,9.4899998,9.4899998,9.0200005,9.0699997,8.9035368,843000,843000,-0.58646,-6.18,9.13785,"June 08, 22",-0.0618
2022-06-07,9.1899996,9.5699997,9.1800003,9.5500002,9.3747282,654200,654200,0.18473,2.01,9.37491,"June 07, 22",0.0201
2022-06-06,9.6199999,9.71,9.25,9.3100004,9.1391335,609400,609400,-0.48087,-4.999,9.36638,"June 06, 22",-0.04999
2022-06-03,9.75,9.8400002,9.4350004,9.4799995,9.3060131,854800,854800,-0.44399,-4.554,9.527,"June 03, 22",-0.04554
2022-06-02,9.7399998,9.9200001,9.71,9.8199997,9.6397724,465500,465500,-0.10023,-1.029,9.75659,"June 02, 22",-0.01029
2022-06-01,9.6499996,9.7799997,9.4700003,9.6499996,9.4728928,655400,655400,-0.17711,-1.835,9.5743,"June 01, 22",-0.01835
2022-05-31,9.8100004,10.0600004,9.4799995,9.6000004,9.423811,594700,594700,-0.38619,-3.937,9.6546,"May 31, 22",-0.03937
2022-05-27,9.71,9.875,9.5799999,9.8100004,9.6299572,394300,394300,-0.08004,-0.824,9.69499,"May 27, 22",-0.00824
2022-05-26,9.4200001,9.6300001,9.415,9.5500002,9.3747282,523800,523800,-0.04527,-0.481,9.47324,"May 26, 22",-0.00481
2022-05-25,9.0900002,9.4799995,9.0200005,9.4300003,9.2569304,439700,439700,0.16693,1.836,9.25231,"May 25, 22",0.01836
2022-05-24,9.1999998,9.29,8.9200001,9.1300001,8.9624367,853200,853200,-0.23756,-2.582,9.05748,"May 24, 22",-0.02582
2022-05-23,8.9799995,9.3699999,8.9799995,9.3000002,9.1293163,508600,508600,0.14932,1.663,9.15977,"May 23, 22",0.01663
2022-05-20,9.4099998,9.4200001,8.7150002,8.8900003,8.7268419,1306300,1306300,-0.68316,-7.26,8.95395,"May 20, 22",-0.0726
2022-05-19,9.1199999,9.46,9.0200005,9.3100004,9.1391335,1086700,1086700,0.01913,0.21,9.20638,"May 19, 22",0.0021
2022-05-18,9.3900003,9.4200001,9.085,9.1899996,9.0213346,1031800,1031800,-0.36867,-3.926,9.17544,"May 18, 22",-0.03926
2022-05-17,9.4300003,9.5,9.1400003,9.3999996,9.2274809,862700,862700,-0.20252,-2.148,9.28916,"May 17, 22",-0.02148
2022-05-16,8.8999996,9.1800003,8.8100004,9.1099997,8.9428024,1188200,1188200,0.0428,0.481,8.9776,"May 16, 22",0.00481
2022-05-13,8.5100002,9.25,8.5100002,8.8199997,8.6581249,1948300,1948300,0.14812,1.741,8.80604,"May 13, 22",0.01741
2022-05-12,8.1499996,8.4200001,7.96,8.3999996,8.2458334,1605000,1605000,0.09583,1.176,8.20861,"May 12, 22",0.01176
2022-05-11,8.4799995,8.6499996,8.1999998,8.29,8.1378536,1460400,1460400,-0.34215,-4.035,8.32928,"May 11, 22",-0.04035
2022-05-10,9.0100002,9.0500002,8.2700005,8.4300003,8.2752829,1307200,1307200,-0.73472,-8.154,8.53176,"May 10, 22",-0.08154
