date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2022-10-05,1.06,1.11,1.02,1.03,1.03,4234163,4234163,-0.03,-2.83,1.05333,"October 05, 22",-0.0283
2022-10-04,1.035,1.07,1.01,1.04,1.04,5401110,5401110,0.005,0.483,1.04,"October 04, 22",0.00483
2022-10-03,1.06,1.08,0.9999,1,1,4074355,4074355,-0.06,-5.66,1.02663,"October 03, 22",-0.0566
2022-09-30,1.05,1.11,1.03,1.05,1.05,7052328,7052328,0,0,1.06333,"September 30, 22",0
2022-09-29,1.03,1.05,1,1.03,1.03,5592935,5592935,0,0,1.02667,"September 29, 22",0
2022-09-28,1.02,1.08,1.01,1.06,1.06,7019099,7019099,0.04,3.922,1.05,"September 28, 22",0.03922
2022-09-27,1.07,1.1,1.01,1.02,1.02,8344405,8344405,-0.05,-4.673,1.04333,"September 27, 22",-0.04673
2022-09-26,1.09,1.11,1.05,1.05,1.05,4822417,4822417,-0.04,-3.67,1.07,"September 26, 22",-0.0367
2022-09-23,1.15,1.155,1.08,1.08,1.08,8160982,8160982,-0.07,-6.087,1.105,"September 23, 22",-0.06087
2022-09-22,1.26,1.27,1.16,1.16,1.16,4790309,4790309,-0.1,-7.937,1.19667,"September 22, 22",-0.07937
2022-09-21,1.29,1.33,1.17,1.25,1.25,6757423,6757423,-0.04,-3.101,1.25,"September 21, 22",-0.03101
2022-09-20,1.18,1.3,1.18,1.23,1.23,7098823,7098823,0.05,4.237,1.23667,"September 20, 22",0.04237
2022-09-19,1.2,1.23,1.17,1.17,1.17,3622744,3622744,-0.03,-2.5,1.19,"September 19, 22",-0.025
2022-09-16,1.22,1.23,1.17,1.2,1.2,3693714,3693714,-0.02,-1.639,1.2,"September 16, 22",-0.01639
2022-09-15,1.3,1.31,1.22,1.22,1.22,6185513,6185513,-0.08,-6.154,1.25,"September 15, 22",-0.06154
2022-09-14,1.31,1.33,1.28,1.3,1.3,2356512,2356512,-0.01,-0.763,1.30333,"September 14, 22",-0.00763
2022-09-13,1.36,1.38,1.31,1.31,1.31,1823527,1823527,-0.05,-3.676,1.33333,"September 13, 22",-0.03676
2022-09-12,1.38,1.41,1.3717,1.4,1.4,1795612,1795612,0.02,1.449,1.3939,"September 12, 22",0.01449
2022-09-09,1.32,1.43,1.31,1.37,1.37,3362047,3362047,0.05,3.788,1.37,"September 09, 22",0.03788
2022-09-08,1.3,1.33,1.27,1.29,1.29,1942631,1942631,-0.01,-0.769,1.29667,"September 08, 22",-0.00769
2022-09-07,1.29,1.33,1.27,1.29,1.29,3128564,3128564,0,0,1.29667,"September 07, 22",0
2022-09-06,1.32,1.35,1.27,1.27,1.27,4538701,4538701,-0.05,-3.788,1.29667,"September 06, 22",-0.03788
2022-09-02,1.39,1.39,1.33,1.34,1.34,3361487,3361487,-0.05,-3.597,1.35333,"September 02, 22",-0.03597
2022-09-01,1.405,1.41,1.35,1.38,1.38,3806183,3806183,-0.025,-1.779,1.38,"September 01, 22",-0.01779
2022-08-31,1.42,1.44,1.4,1.43,1.43,4167335,4167335,0.01,0.704,1.42333,"August 31, 22",0.00704
2022-08-30,1.45,1.465,1.4,1.42,1.42,3555737,3555737,-0.03,-2.069,1.42833,"August 30, 22",-0.02069
2022-08-29,1.52,1.53,1.42,1.43,1.43,4190475,4190475,-0.09,-5.921,1.46,"August 29, 22",-0.05921
2022-08-26,1.61,1.61,1.46,1.48,1.48,7121123,7121123,-0.13,-8.075,1.51667,"August 26, 22",-0.08075
2022-08-25,1.47,1.51,1.41,1.47,1.47,4418617,4418617,0,0,1.46333,"August 25, 22",0
2022-08-24,1.42,1.46,1.4,1.4,1.4,3704166,3704166,-0.02,-1.408,1.42,"August 24, 22",-0.01408
2022-08-23,1.43,1.45,1.42,1.43,1.43,2673643,2673643,0,0,1.43333,"August 23, 22",0
2022-08-22,1.46,1.48,1.42,1.45,1.45,2375861,2375861,-0.01,-0.685,1.45,"August 22, 22",-0.00685
2022-08-19,1.46,1.5682,1.41,1.46,1.46,4428472,4428472,0,0,1.4794,"August 19, 22",0
2022-08-18,1.48,1.52,1.42,1.43,1.43,3863893,3863893,-0.05,-3.378,1.45667,"August 18, 22",-0.03378
2022-08-17,1.52,1.54,1.46,1.47,1.47,3610376,3610376,-0.05,-3.289,1.49,"August 17, 22",-0.03289
2022-08-16,1.57,1.59,1.51,1.52,1.52,5802510,5802510,-0.05,-3.185,1.54,"August 16, 22",-0.03185
2022-08-15,1.61,1.61,1.53,1.59,1.59,2383390,2383390,-0.02,-1.242,1.57667,"August 15, 22",-0.01242
2022-08-12,1.59,1.65,1.55,1.62,1.62,2042363,2042363,0.03,1.887,1.60667,"August 12, 22",0.01887
2022-08-11,1.62,1.72,1.6,1.62,1.62,4596134,4596134,0,0,1.64667,"August 11, 22",0
2022-08-10,1.59,1.62,1.52,1.61,1.61,2473493,2473493,0.02,1.258,1.58333,"August 10, 22",0.01258
2022-08-09,1.6,1.63,1.56,1.57,1.57,2725299,2725299,-0.03,-1.875,1.58667,"August 09, 22",-0.01875
2022-08-08,1.55,1.65,1.41,1.62,1.62,4580876,4580876,0.07,4.516,1.56,"August 08, 22",0.04516
2022-08-05,1.57,1.6,1.53,1.57,1.57,2448577,2448577,0,0,1.56667,"August 05, 22",0
2022-08-04,1.6,1.61,1.5401,1.61,1.61,5333336,5333336,0.01,0.625,1.5867,"August 04, 22",0.00625
2022-08-03,1.48,1.56,1.43,1.56,1.56,5956815,5956815,0.08,5.405,1.51667,"August 03, 22",0.05405
2022-08-02,1.45,1.5,1.41,1.47,1.47,7288853,7288853,0.02,1.379,1.46,"August 02, 22",0.01379
2022-08-01,1.6,1.61,1.43,1.5,1.5,16510336,16510336,-0.1,-6.25,1.51333,"August 01, 22",-0.0625
2022-07-29,1.68,1.69,1.6,1.62,1.62,8498400,8498400,-0.06,-3.571,1.63667,"July 29, 22",-0.03571
2022-07-28,1.73,1.76,1.62,1.72,1.72,4714325,4714325,-0.01,-0.578,1.7,"July 28, 22",-0.00578
2022-07-27,1.8,1.8,1.71,1.77,1.77,5244258,5244258,-0.03,-1.667,1.76,"July 27, 22",-0.01667
2022-07-26,1.82,1.82,1.69,1.74,1.74,11329550,11329550,-0.08,-4.396,1.75,"July 26, 22",-0.04396
2022-07-25,1.89,1.89,1.77,1.82,1.82,6294201,6294201,-0.07,-3.704,1.82667,"July 25, 22",-0.03704
2022-07-22,1.91,2.245,1.84,1.89,1.89,20604640,20604640,-0.02,-1.047,1.99167,"July 22, 22",-0.01047
2022-07-21,1.91,2.05,1.85,2.05,2.05,6795621,6795621,0.14,7.33,1.98333,"July 21, 22",0.0733
2022-07-20,1.87,1.95,1.85,1.9,1.9,2718103,2718103,0.03,1.604,1.9,"July 20, 22",0.01604
2022-07-19,1.89,1.91,1.83,1.86,1.86,3110074,3110074,-0.03,-1.587,1.86667,"July 19, 22",-0.01587
2022-07-18,1.87,1.95,1.87,1.88,1.88,4847190,4847190,0.01,0.535,1.9,"July 18, 22",0.00535
2022-07-15,1.84,1.859,1.73,1.83,1.83,4822340,4822340,-0.01,-0.543,1.80633,"July 15, 22",-0.00543
2022-07-14,1.9,1.94,1.84,1.85,1.85,3652665,3652665,-0.05,-2.632,1.87667,"July 14, 22",-0.02632
2022-07-13,1.85,1.95,1.83,1.95,1.95,4071447,4071447,0.1,5.405,1.91,"July 13, 22",0.05405
2022-07-12,1.85,1.92,1.8404,1.91,1.91,2428825,2428825,0.06,3.243,1.89013,"July 12, 22",0.03243
2022-07-11,1.89,1.9,1.81,1.86,1.86,5607258,5607258,-0.03,-1.587,1.85667,"July 11, 22",-0.01587
2022-07-08,2.025,2.05,1.94,1.94,1.94,4780608,4780608,-0.085,-4.198,1.97667,"July 08, 22",-0.04198
2022-07-07,1.9,2.1,1.83,2.1,2.1,8027950,8027950,0.2,10.526,2.01,"July 07, 22",0.10526
2022-07-06,2.03,2.05,1.86,1.86,1.86,10918844,10918844,-0.17,-8.374,1.92333,"July 06, 22",-0.08374
2022-07-05,2.14,2.155,2.01,2.06,2.06,9258109,9258109,-0.08,-3.738,2.075,"July 05, 22",-0.03738
2022-07-01,2.14,2.18,2.07,2.18,2.18,4967005,4967005,0.04,1.869,2.14333,"July 01, 22",0.01869
2022-06-30,2.2,2.21,2.06,2.13,2.13,6291971,6291971,-0.07,-3.182,2.13333,"June 30, 22",-0.03182
2022-06-29,2.23,2.27,2.18,2.27,2.27,6120073,6120073,0.04,1.794,2.24,"June 29, 22",0.01794
2022-06-28,2.4,2.4791,2.33,2.33,2.33,5417046,5417046,-0.07,-2.917,2.3797,"June 28, 22",-0.02917
2022-06-27,2.35,2.45,2.32,2.36,2.36,8268037,8268037,0.01,0.426,2.37667,"June 27, 22",0.00426
2022-06-24,2.3,2.32,2.16,2.32,2.32,6839539,6839539,0.02,0.87,2.26667,"June 24, 22",0.0087
