date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2019-11-27,2.61,2.6261,2.6,2.6261,2.6261,8988,8988,0.0161,0.617,2.6174,"November 27, 19",0.00617
2019-11-26,2.6,2.614,2.6,2.6,2.6,28366,28366,0,0,2.60467,"November 26, 19",0
2019-11-25,2.6191,2.6191,2.6,2.6,2.6,1326,1326,-0.0191,-0.729,2.60637,"November 25, 19",-0.00729
2019-11-22,2.68,2.681,2.68,2.68,2.68,4378,4378,0,0,2.68033,"November 22, 19",0
2019-11-21,2.66,2.665,2.55,2.55,2.55,12364,12364,-0.11,-4.135,2.58833,"November 21, 19",-0.04135
2019-11-20,2.67,2.7135,2.6,2.7,2.7,7113,7113,0.03,1.124,2.67117,"November 20, 19",0.01124
2019-11-19,2.72,2.79,2.6716,2.77,2.77,3799,3799,0.05,1.838,2.74387,"November 19, 19",0.01838
2019-11-18,2.84,2.87,2.8,2.8,2.8,1678,1678,-0.04,-1.408,2.82333,"November 18, 19",-0.01408
2019-11-15,2.86,2.86,2.86,2.86,2.86,631,631,0,0,2.86,"November 15, 19",0
2019-11-14,2.72,2.84,2.72,2.806,2.806,2525,2525,0.086,3.162,2.78867,"November 14, 19",0.03162
2019-11-13,2.7,2.767,2.632,2.66,2.66,9321,9321,-0.04,-1.481,2.68633,"November 13, 19",-0.01481
2019-11-12,2.72,2.8,2.6669,2.8,2.8,11354,11354,0.08,2.941,2.75563,"November 12, 19",0.02941
2019-11-11,2.72,2.7866,2.7066,2.7564,2.7564,12541,12541,0.0364,1.338,2.74987,"November 11, 19",0.01338
2019-11-08,2.72,2.76,2.72,2.75,2.75,6472,6472,0.03,1.103,2.74333,"November 08, 19",0.01103
2019-11-07,2.96,3,2.8,2.814,2.814,10231,10231,-0.146,-4.932,2.87133,"November 07, 19",-0.04932
2019-11-06,2.9609,2.9609,2.88,2.911,2.911,28287,28287,-0.0499,-1.685,2.9173,"November 06, 19",-0.01685
2019-11-05,2.96,2.99,2.92,2.92,2.92,26948,26948,-0.04,-1.351,2.94333,"November 05, 19",-0.01351
2019-11-04,2.97,3.02,2.97,3,3,4205,4205,0.03,1.01,2.99667,"November 04, 19",0.0101
2019-11-01,3.04,3.05,3.0002,3.0002,3.0002,4701,4701,-0.0398,-1.309,3.0168,"November 01, 19",-0.01309
2019-10-31,3.035,3.0599,3,3.0315,3.0315,12133,12133,-0.0035,-0.115,3.03047,"October 31, 19",-0.00115
2019-10-30,3.03,3.0397,2.81,3.02,3.02,10172,10172,-0.01,-0.33,2.95657,"October 30, 19",-0.0033
2019-10-29,3.0285,3.11,2.97,2.97,2.97,9789,9789,-0.0585,-1.932,3.01667,"October 29, 19",-0.01932
