date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2018-07-02,181.660004,186.360001,181.059998,186.360001,186.360001,17325900,17325900,4.7,2.587,184.59333,"July 02, 18",0.02587
2018-06-29,185.360001,188.970001,184.259995,185.529999,185.529999,26023400,26023400,0.17,0.092,186.25333,"June 29, 18",0.00092
2018-06-28,183.199997,188.960007,182.039993,188.380005,188.380005,19553800,19553800,5.18001,2.828,186.46,"June 28, 18",0.02828
2018-06-27,193.460007,193.600006,184.889999,185.020004,185.020004,23887000,23887000,-8.44,-4.363,187.83667,"June 27, 18",-0.04363
2018-06-26,193.339996,193.660004,188.419998,191.419998,191.419998,20740400,20740400,-1.92,-0.993,191.16667,"June 26, 18",-0.00993
2018-06-25,197.850006,198.100006,187.860001,191.25,191.25,32750900,32750900,-6.60001,-3.336,192.40334,"June 25, 18",-0.03336
2018-06-22,203.380005,203.800003,200.25,202.009995,202.009995,9585000,9585000,-1.37001,-0.674,202.02,"June 22, 18",-0.00674
2018-06-21,205.839996,206,201.039993,202.210007,202.210007,13963800,13963800,-3.62999,-1.764,203.08333,"June 21, 18",-0.01764
2018-06-20,205.050003,207.229996,205.020004,206.229996,206.229996,15559600,15559600,1.17999,0.575,206.16,"June 20, 18",0.00575
2018-06-19,203.529999,204.509995,199.5,204.429993,204.429993,24484200,24484200,0.89999,0.442,202.81333,"June 19, 18",0.00442
2018-06-18,205.160004,208.600006,203.880005,208.570007,208.570007,14645200,14645200,3.41,1.662,207.01667,"June 18, 18",0.01662
2018-06-15,207.490005,210.080002,206.009995,208,208,28665600,28665600,0.51,0.246,208.03,"June 15, 18",0.00246
2018-06-14,207.720001,211.119995,207.509995,210.860001,210.860001,18838300,18838300,3.14,1.512,209.83,"June 14, 18",0.01512
2018-06-13,209.440002,209.649994,206.600006,206.619995,206.619995,13844200,13844200,-2.82001,-1.346,207.62333,"June 13, 18",-0.01346
